location,time_period,horizon_distance,sample,forecast
LA-BL,201008,0,14,326.9889731489529
LA-BL,201008,0,15,100.74002436219834
LA-BL,201008,0,16,154.0363214610456
LA-BL,201008,0,17,144.9001538316436
LA-BL,201008,0,18,139.15831226756478
LA-BL,201008,0,19,162.6503747030468
LA-BL,201008,0,20,158.02968038954617
LA-BL,201008,0,21,166.94964502706472
LA-BL,201008,0,22,202.4442885166393
LA-BL,201008,0,23,256.92756577112925
LA-BL,201008,0,24,130.3731449542073
LA-BL,201008,0,25,364.3807229029715
LA-BL,201008,0,26,142.95061520409777
LA-BL,201008,0,27,149.50392198266664
LA-BL,201008,0,28,496.00473482454277
LA-BL,201008,0,29,135.77870490785205
LA-BL,201008,0,30,144.90190586368107
LA-BL,201008,0,31,144.11971200538164
LA-BL,201008,0,32,144.9570290015435
LA-BL,201008,0,33,142.28755315534036
LA-BL,201008,0,34,156.9454571600497
LA-BL,201008,0,35,158.3061958577891
LA-BL,201008,0,36,129.26283512004528
LA-BL,201008,0,37,122.42752806886158
LA-BL,201008,0,38,147.13468053592737
LA-BL,201008,0,39,200.75790274500892
LA-BL,201008,0,40,346.3620985357993
LA-BL,201008,0,41,352.23244913511337
LA-BL,201008,0,42,136.97890981984284
LA-BL,201008,0,43,128.27860027533092
LA-BL,201008,0,44,163.1155829254226
LA-BL,201008,0,45,148.86443326855954
LA-BL,201008,0,46,124.69539004442106
LA-BL,201008,0,47,196.58748920240402
LA-BL,201008,0,48,144.8594248209742
LA-BL,201008,0,49,149.03314994722416
LA-BL,201008,0,50,210.75147955706598
LA-BL,201008,0,51,331.71746557535255
LA-BL,201008,0,52,136.37463699590162
LA-BL,201008,0,53,147.5254703452543
LA-BL,201008,0,54,136.79543103778917
LA-BL,201008,0,55,134.35160201729963
LA-BL,201008,0,56,272.42560784495015
LA-BL,201008,0,57,130.07353918348306
LA-BL,201008,0,58,184.85170619495764
LA-BL,201008,0,59,145.97033773752887
LA-BL,201008,0,60,155.79387191886832
